image_class,image_paths
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7470_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2494_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7507_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2959_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3763_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14766_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19376_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5149_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6779_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9131_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2412_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2088_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4155_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19059_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4420_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1148_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1941_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1931_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7009_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5661_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5154_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5827_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\11832_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6373_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9776_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\210_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16796_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8368_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8790_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3561_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18929_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6603_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2551_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2417_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2830_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\579_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4124_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7460_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6967_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4376_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7715_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7320_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16993_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3301_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7515_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2015_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1461_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8999_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4084_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\968_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10615_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7737_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19629_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10735_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1405_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2386_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2382_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4843_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2099_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\651_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3349_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5596_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7422_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16396_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1331_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1559_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8568_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2368_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3464_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\889_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7924_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4237_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1440_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3141_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1615_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5022_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2949_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2992_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8351_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9328_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3329_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2390_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8148_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4060_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14184_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7822_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6673_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3321_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17785_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7711_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5109_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3939_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5102_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3210_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10244_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10665_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4429_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5906_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9539_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5132_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5701_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5525_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13070_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7229_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4394_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4707_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\509_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\937_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7651_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4376_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18366_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12821_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\797_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4699_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5028_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7723_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\130_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2660_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13222_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13850_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4119_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\112_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17237_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3683_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4736_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1612_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\420_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13920_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9877_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4552_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\373_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6178_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3925_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3723_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19459_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1848_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\175_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1893_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8733_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18140_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7499_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7080_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6913_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6917_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9196_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13673_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5783_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2924_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6346_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7024_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6819_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4294_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2242_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3904_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8106_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9263_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1531_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3499_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\767_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9903_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1045_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5880_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9115_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5305_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2458_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1035_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4315_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6083_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9145_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7951_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4313_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1644_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9240_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\728_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4104_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\467_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3000_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9277_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15455_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9321_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7180_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9187_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\687_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8911_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5914_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1215_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8341_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9860_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2630_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6048_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16596_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4152_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\108_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8458_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5505_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1585_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9424_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8348_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3443_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17498_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2406_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19632_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2957_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6744_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1425_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3385_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1187_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5383_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1926_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\726_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7119_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8063_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4983_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\553_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8919_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9974_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\672_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9607_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13443_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7471_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9758_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4946_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9619_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4067_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1226_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9060_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9342_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5107_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5342_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4163_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10588_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7431_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5961_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13666_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7195_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7884_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1783_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5561_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\336_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\920_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5798_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19602_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\735_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5503_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5481_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3817_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9639_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7228_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1105_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9318_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3403_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4196_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8978_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\410_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1045_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1296_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1427_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6503_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5842_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3674_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2195_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4206_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6508_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9166_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4375_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14217_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4963_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6760_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3515_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8294_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3289_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6315_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\262_Compare.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8453_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17797_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1978_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4516_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6576_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4680_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6931_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7521_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6694_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9097_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8138_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2930_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6548_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4744_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\460_Compare.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2001_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9903_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2591_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5291_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2528_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5864_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8830_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9210_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1422_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8632_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\200_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5478_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1471_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2890_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9373_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19690_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4184_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8192_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7998_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5145_БОпритертый.tiff
